STATION_NUMBER,STATION_NAME,PROV_TERR_STATE_LOC,REGIONAL_OFFICE_ID,HYD_STATUS,SED_STATUS,LATITUDE,LONGITUDE,DRAINAGE_AREA_GROSS,DRAINAGE_AREA_EFFECT,RHBN,REAL_TIME,CONTRIBUTOR_ID,OPERATOR_ID,DATUM_ID
08NJ134,CODY CREEK NEAR SANDON,BC,2,DISCONTINUED,NA,49.96944046020508,-117.19444274902344,15.300000190734863,NA,FALSE,FALSE,NA,NA,NA
08NJ135,GOOSE CREEK ABOVE GANDER CREEK,BC,2,DISCONTINUED,NA,49.42361068725586,-117.6138916015625,52.09999847412109,NA,FALSE,FALSE,NA,NA,NA
08NJ137,SLOCAN LAKE AT SLOCAN CITY,BC,2,DISCONTINUED,NA,49.77027893066406,-117.47083282470705,NA,NA,FALSE,FALSE,NA,NA,10
08NJ138,FOUR MILE CREEK NEAR WILLOW POINT,BC,2,DISCONTINUED,NA,49.54999923706055,-117.2750015258789,2.8499999046325684,NA,FALSE,FALSE,NA,NA,NA
08NJ139,FLYNN CREEK NEAR WINLAW,BC,2,DISCONTINUED,NA,49.61943817138672,-117.5666732788086,NA,NA,FALSE,FALSE,NA,NA,NA
08NJ140,SCHIAVON CREEK BELOW HIGHEST DIVERSION NEAR THRUMS,BC,2,DISCONTINUED,NA,49.40555953979492,-117.5472183227539,NA,NA,FALSE,FALSE,NA,NA,NA
08NJ141,KITTO CREEK NEAR BALFOUR,BC,2,DISCONTINUED,NA,49.6127815246582,-117.10221862792967,1.350000023841858,NA,FALSE,FALSE,NA,NA,NA
08NJ143,EAGLE CREEK (WEST FORK) NEAR BLEWETT,BC,2,DISCONTINUED,NA,49.46028137207031,-117.37889099121094,2.069999933242798,NA,FALSE,FALSE,NA,NA,NA
08NJ145,RICE CREEK NEAR APPLEDALE,BC,2,DISCONTINUED,NA,49.64305877685547,-117.55693817138672,2.2799999713897705,NA,FALSE,FALSE,NA,NA,10
08NJ146,AIRPORT CREEK NEAR BRILLIANT,BC,2,DISCONTINUED,NA,49.31111145019531,-117.5986099243164,0.3400000035762787,NA,FALSE,FALSE,NA,NA,NA
08NJ147,THOMPSON CREEK NEAR WILLOW POINT,BC,2,DISCONTINUED,NA,49.570560455322266,-117.24806213378906,0.5400000214576721,NA,FALSE,FALSE,NA,NA,10
08NJ149,GLADE CREEK NEAR SHOREACRES,BC,2,DISCONTINUED,NA,49.37638854980469,-117.5366668701172,29.299999237060547,NA,FALSE,FALSE,NA,NA,NA
08NJ150,LITTLE MCPHEE CREEK NEAR BRILLIANT,BC,2,DISCONTINUED,NA,49.327781677246094,-117.59388732910156,8.289999961853027,NA,FALSE,FALSE,NA,NA,NA
08NJ151,MCPHEE CREEK NEAR BRILLIANT,BC,2,DISCONTINUED,NA,49.33361053466797,-117.5744400024414,35.5,NA,FALSE,FALSE,NA,NA,NA
08NJ152,WOLVERTON CREEK NEAR SLOCAN PARK,BC,2,DISCONTINUED,NA,49.52000045776367,-117.6380615234375,14.5,NA,FALSE,FALSE,NA,NA,NA
08NJ153,SUTHERLAND CREEK ABOVE POWER LINE,BC,2,DISCONTINUED,NA,49.51443862915039,-117.28971862792967,1.8600000143051147,NA,FALSE,FALSE,NA,NA,10
08NJ154,SHER CREEK NEAR CRESCENT VALLEY,BC,2,DISCONTINUED,NA,49.45471954345703,-117.5986099243164,1.2999999523162842,NA,FALSE,FALSE,NA,NA,10
08NJ155,VAN WAGNER CREEK (EAST FORK) NEAR NELSON,BC,2,DISCONTINUED,NA,49.51750183105469,-117.28443908691406,NA,NA,FALSE,FALSE,NA,NA,NA
08NJ156,VAN WAGNER CREEK (WEST FORK) NEAR NELSON,BC,2,DISCONTINUED,NA,49.51694107055664,-117.28417205810548,NA,NA,FALSE,FALSE,NA,NA,NA
08NJ157,MCDERMID CREEK NEAR KRESTOVA,BC,2,DISCONTINUED,NA,49.45389175415039,-117.60221862792967,3.369999885559082,NA,FALSE,FALSE,NA,NA,NA
08NJ158,KOOTENAY LAKE OUTFLOW NEAR CORRA LINN,BC,2,ACTIVE,NA,49.466941833496094,-117.46499633789062,46400,NA,FALSE,FALSE,650,650,10
08NJ159,GOOSE CREEK AT PROVINCIAL FOREST ROAD,BC,2,DISCONTINUED,NA,49.418060302734375,-117.65277862548828,26.700000762939453,NA,FALSE,FALSE,NA,NA,10
08NJ160,LEMON CREEK ABOVE SOUTH LEMON CREEK,BC,2,ACTIVE,NA,49.69712066650391,-117.44596862792967,181,NA,FALSE,TRUE,647,647,10
08NJ161,BAGLEY CREEK NEAR BALFOUR,BC,2,DISCONTINUED,NA,49.61806106567383,-117.084716796875,2.5899999141693115,NA,FALSE,FALSE,NA,NA,NA
08NJ162,SMOKY CREEK ABOVE DIVERSIONS,BC,2,DISCONTINUED,DISCONTINUED,49.4658317565918,-117.5177764892578,5.590000152587891,NA,FALSE,FALSE,NA,647,10
08NJ163,FALLS CREEK ABOVE B.I.D. DIVERSION,BC,2,DISCONTINUED,NA,49.48722076416016,-117.4977798461914,29.399999618530277,NA,FALSE,FALSE,NA,NA,10
08NJ164,CADDEN CREEK ABOVE DIVERSIONS,BC,2,DISCONTINUED,NA,50.11167144775391,-117.48555755615234,6.699999809265137,NA,FALSE,FALSE,900,647,10
08NJ165,ELLIOTT CREEK ABOVE DIVERSIONS,BC,2,DISCONTINUED,NA,49.67721939086914,-117.48500061035156,NA,NA,FALSE,FALSE,NA,647,10
08NJ166,DUMONT CREEK NEAR WINLAW,BC,2,DISCONTINUED,NA,49.61249923706055,-117.53500366210938,NA,NA,FALSE,FALSE,NA,NA,10
08NJ167,SANDY CREEK ABOVE RELKOFF DIVERSION,BC,2,DISCONTINUED,NA,49.48083114624024,-117.35832977294922,11.100000381469728,NA,FALSE,FALSE,900,647,10
08NJ168,FIVE MILE CREEK ABOVE CITY INTAKE,BC,2,DISCONTINUED,DISCONTINUED,49.51853942871094,-117.21163940429688,47.70000076293945,NA,FALSE,FALSE,55,647,10
08NJ169,AIRY CREEK ABOVE DIVERSIONS,BC,2,DISCONTINUED,NA,49.5897216796875,-117.20693969726562,NA,NA,FALSE,FALSE,NA,NA,10
08NJ170,BIRD CREEK ABOVE DIVERSION,BC,2,DISCONTINUED,NA,49.45306015014648,-117.45667266845705,6.610000133514404,NA,FALSE,FALSE,NA,NA,10
08NJ171,KITTO CREEK ABOVE DIVERSIONS,BC,2,DISCONTINUED,NA,49.61471939086914,-117.10472106933594,NA,NA,FALSE,FALSE,NA,NA,10
08NJ172,CONNOR CREEK NEAR THE MOUTH,BC,2,DISCONTINUED,NA,49.43722152709961,-117.49056243896484,NA,NA,FALSE,FALSE,55,647,10
08NK001,ELK RIVER AT ELKO,BC,2,DISCONTINUED,NA,49.28055953979492,-115.0986099243164,3550,NA,FALSE,FALSE,NA,NA,10
08NK002,ELK RIVER AT FERNIE,BC,2,ACTIVE,DISCONTINUED,49.50347137451172,-115.07012939453124,3090,NA,FALSE,TRUE,75,647,10
08NK004,LIZARD CREEK NEAR FERNIE,BC,2,DISCONTINUED,NA,49.48917007446289,-115.10417175292967,36.79999923706055,NA,FALSE,FALSE,NA,NA,10
08NK005,ELK RIVER AT PHILLIPS BRIDGE,BC,2,DISCONTINUED,NA,49.21500015258789,-115.11055755615234,4450,NA,FALSE,FALSE,647,647,10
08NK006,RAYMOND CREEK NEAR ELKO,BC,2,DISCONTINUED,NA,49.20444107055664,-115.08332824707033,NA,NA,FALSE,FALSE,NA,NA,NA
08NK007,QUAIL CREEK NEAR HOSMER,BC,2,DISCONTINUED,NA,49.570560455322266,-114.98999786376952,NA,NA,FALSE,FALSE,NA,NA,NA
08NK008,MAGUIRE CREEK NEAR GRASMERE,BC,2,DISCONTINUED,NA,49.1763916015625,-115.09583282470705,NA,NA,FALSE,FALSE,NA,NA,NA
08NK011,HARTLEY CREEK NEAR FERNIE,BC,2,DISCONTINUED,NA,49.56694030761719,-115.01667022705078,NA,NA,FALSE,FALSE,NA,NA,NA
08NK012,ELK RIVER AT STANLEY PARK,BC,2,DISCONTINUED,NA,49.311668395996094,-115.05110931396484,3520,NA,FALSE,FALSE,NA,NA,NA
08NK013,AQUEDUCT CREEK NEAR NATAL,BC,2,DISCONTINUED,NA,49.73667144775391,-114.84583282470705,1.190000057220459,NA,FALSE,FALSE,NA,NA,NA
08NK014,QUALTIERI CREEK NEAR NATAL,BC,2,DISCONTINUED,NA,49.74166870117188,-114.85138702392578,0.6200000047683716,NA,FALSE,FALSE,NA,NA,NA
08NK016,ELK RIVER NEAR NATAL,BC,2,ACTIVE,DISCONTINUED,49.86561965942383,-114.86868286132812,1840,NA,FALSE,FALSE,647,647,10
08NK017,WHITING CREEK NEAR NATAL,BC,2,DISCONTINUED,NA,49.77193832397461,-114.90055847167967,NA,NA,FALSE,FALSE,NA,NA,NA
08NK018,FORDING RIVER AT THE MOUTH,BC,2,ACTIVE,DISCONTINUED,49.89395904541016,-114.86666107177734,621,NA,FALSE,TRUE,647,647,10
08NK019,GRAVE CREEK AT THE MOUTH,BC,2,DISCONTINUED,DISCONTINUED,49.84333038330078,-114.86000061035156,83.9000015258789,NA,FALSE,FALSE,55,647,10
08NK020,MICHEL CREEK BELOW NATAL,BC,2,DISCONTINUED,DISCONTINUED,49.730281829833984,-114.8566665649414,637,NA,FALSE,FALSE,55,647,NA
08NK021,FORDING RIVER BELOW CLODE CREEK,BC,2,DISCONTINUED,DISCONTINUED,50.20138931274414,-114.88249969482422,104,NA,FALSE,FALSE,NA,647,10
08NK022,LINE CREEK AT THE MOUTH,BC,2,ACTIVE,DISCONTINUED,49.8914909362793,-114.83335876464844,138,NA,FALSE,TRUE,647,647,10
08NK023,MICHEL CREEK AT MICHEL,BC,2,NA,DISCONTINUED,49.6986083984375,-114.82333374023438,NA,NA,FALSE,FALSE,NA,NA,NA
08NK025,FORDING RIVER ABOVE CLODE CREEK,BC,2,DISCONTINUED,DISCONTINUED,50.20111083984375,-114.88249969482422,96.3000030517578,NA,FALSE,FALSE,NA,NA,10
08NK026,HOSMER CREEK ABOVE DIVERSIONS,BC,2,ACTIVE,NA,49.584171295166016,-114.95388793945312,6.400000095367432,NA,FALSE,TRUE,647,647,10
08NK027,ELK RIVER BELOW WEARY CREEK,BC,2,DISCONTINUED,NA,50.38249969482422,-114.92194366455078,334,NA,FALSE,FALSE,55,647,10
08NK028,MICHEL CREEK ABOVE CORBIN CREEK,BC,2,DISCONTINUED,NA,49.5122184753418,-114.6758270263672,35.900001525878906,NA,FALSE,FALSE,NA,647,10
08NK029,KILMARNOCK CREEK NEAR THE MOUTH,BC,2,DISCONTINUED,NA,50.16889190673828,-114.86083221435548,43,NA,FALSE,FALSE,NA,647,10
08NK030,ELK RIVER BELOW ELKO DAM DIVERSION,BC,2,ACTIVE,NA,49.28805923461914,-115.10360717773438,NA,NA,FALSE,TRUE,75,647,10
08NL004,ASHNOLA RIVER NEAR KEREMEOS,BC,2,ACTIVE,NA,49.2076301574707,-119.99352264404295,1050,NA,FALSE,TRUE,647,647,10
08NL005,TULAMEEN RIVER NEAR PRINCETON,BC,2,DISCONTINUED,NA,49.44832992553711,-120.53166961669922,NA,NA,FALSE,FALSE,NA,NA,NA
08NL006,SIMILKAMEEN RIVER NEAR KEREMEOS,BC,2,DISCONTINUED,NA,49.22111129760742,-119.95777893066406,5960,NA,FALSE,FALSE,NA,NA,10
08NL007,SIMILKAMEEN RIVER AT PRINCETON,BC,2,ACTIVE,NA,49.45970153808594,-120.50353240966795,1810,NA,TRUE,TRUE,647,647,10
08NL008,TULAMEEN RIVER AT COALMONT,BC,2,DISCONTINUED,NA,49.508331298828125,-120.6916732788086,1370,NA,FALSE,FALSE,NA,NA,NA
08NL009,HEDLEY CREEK NEAR HEDLEY,BC,2,DISCONTINUED,NA,49.38888931274414,-120.08055877685548,NA,NA,FALSE,FALSE,NA,NA,NA
08NL010,KEREMEOS CREEK NEAR OLALLA,BC,2,DISCONTINUED,NA,49.26443862915039,-119.8244400024414,183,NA,FALSE,FALSE,NA,NA,10
08NL011,OLALLA CREEK AT OLALLA,BC,2,DISCONTINUED,NA,49.26388931274414,-119.83332824707033,NA,NA,FALSE,FALSE,NA,NA,NA
08NL012,ALLISON CREEK NEAR PRINCETON,BC,2,DISCONTINUED,NA,49.4636116027832,-120.46888732910156,593,NA,FALSE,FALSE,NA,NA,10
08NL013,SUMMERS CREEK AT THE MOUTH,BC,2,DISCONTINUED,NA,49.53556060791016,-120.5152816772461,NA,NA,FALSE,FALSE,NA,NA,NA
08NL014,KEREMEOS CREEK ABOVE MARSEL CREEK,BC,2,DISCONTINUED,NA,49.33332824707031,-119.8166732788086,68.5999984741211,NA,FALSE,FALSE,NA,NA,NA
08NL015,ASP CREEK NEAR PRINCETON,BC,2,DISCONTINUED,NA,49.48722076416016,-120.56278228759766,51.79999923706055,NA,FALSE,FALSE,NA,NA,NA
08NL018,HAYES CREEK NEAR JURA,BC,2,DISCONTINUED,NA,49.52444076538086,-120.4111099243164,NA,NA,FALSE,FALSE,NA,NA,NA
08NL019,SUMMERS CREEK NEAR PRINCETON,BC,2,DISCONTINUED,NA,49.638328552246094,-120.50833129882812,NA,NA,FALSE,FALSE,NA,NA,NA
08NL020,HAYES CREEK NEAR PRINCETON,BC,2,DISCONTINUED,NA,49.470001220703125,-120.37777709960938,751,NA,FALSE,FALSE,NA,NA,NA
08NL021,GRANITE CREEK AT THE MOUTH,BC,2,DISCONTINUED,NA,49.50416946411133,-120.6772232055664,264,NA,FALSE,FALSE,55,55,10
08NL023,OTTER CREEK AT TULAMEEN,BC,2,DISCONTINUED,NA,49.54555892944336,-120.75332641601562,673,NA,FALSE,FALSE,NA,NA,10
08NL024,TULAMEEN RIVER AT PRINCETON,BC,2,ACTIVE,NA,49.45771026611328,-120.51856994628906,1780,NA,FALSE,TRUE,647,647,10
08NL025,WOLFE CREEK NEAR PRINCETON,BC,2,DISCONTINUED,NA,49.43611145019531,-120.30693817138672,227,NA,FALSE,FALSE,NA,NA,NA
08NL033,LITTLE MUDDY CREEK NEAR MANNING PARK,BC,2,DISCONTINUED,NA,49.06111145019531,-120.8013916015625,25.899999618530277,NA,FALSE,FALSE,NA,NA,NA
08NL034,SMITH CREEK NEAR HEDLEY,BC,2,DISCONTINUED,NA,49.37971878051758,-120.19055938720705,127,NA,FALSE,FALSE,NA,NA,10
08NL035,SOUKUP CREEK NEAR HEDLEY,BC,2,DISCONTINUED,NA,49.40499877929688,-120.26277923583984,22.299999237060547,NA,FALSE,FALSE,NA,NA,10
08NL036,WHIPSAW CREEK BELOW LAMONT CREEK,BC,2,DISCONTINUED,NA,49.369171142578125,-120.56971740722656,185,NA,FALSE,FALSE,55,647,10
08NL037,TREHEARNE CREEK NEAR PRINCETON,BC,2,DISCONTINUED,NA,49.5897216796875,-120.39250183105467,16.100000381469727,NA,FALSE,FALSE,NA,NA,10
08NL038,SIMILKAMEEN RIVER NEAR HEDLEY,BC,2,ACTIVE,DISCONTINUED,49.37696838378906,-120.15231323242188,5580,NA,FALSE,TRUE,647,647,10
08NL039,SIWASH CREEK NEAR PRINCETON,BC,2,ACTIVE,NA,49.66281127929688,-120.33553314208984,263,NA,FALSE,TRUE,55,647,10
08NL040,RICHTER CREEK NEAR OSOYOOS,BC,2,DISCONTINUED,NA,49.05443954467773,-119.63278198242188,15.300000190734863,NA,FALSE,FALSE,NA,NA,10
08NL041,WOLFE CREEK AT OUTLET OF ISSITZ LAKE,BC,2,DISCONTINUED,NA,49.42778015136719,-120.34667205810548,215,NA,FALSE,FALSE,NA,NA,10
08NL042,ISSITZ LAKE NEAR PRINCETON,BC,2,DISCONTINUED,NA,49.42832946777344,-120.34667205810548,NA,NA,FALSE,FALSE,NA,NA,10
08NL043,SUMMERS CREEK AT OUTLET OF MISSEZULA LAKE,BC,2,DISCONTINUED,NA,49.76667022705078,-120.4958267211914,123,NA,FALSE,FALSE,NA,NA,10
08NL044,KEREMEOS CREEK AT MIDDLE BENCH ROAD,BC,2,DISCONTINUED,NA,49.21028137207031,-119.79833221435548,221,NA,FALSE,FALSE,NA,NA,10
08NL045,KEREMEOS CREEK BELOW WILLIS INTAKE,BC,2,ACTIVE,NA,49.2588996887207,-119.82579040527344,181,NA,FALSE,FALSE,55,647,10
08NL046,MISSEZULA LAKE NEAR PRINCETON,BC,2,DISCONTINUED,NA,49.76667022705078,-120.5,NA,NA,FALSE,FALSE,NA,NA,10
08NL047,YELLOW LAKE NEAR KEREMEOS,BC,2,DISCONTINUED,NA,49.33610916137695,-119.75556182861328,NA,NA,FALSE,FALSE,55,55,10
08NL049,ASHNOLA RIVER BELOW YOUNG CREEK,BC,2,DISCONTINUED,NA,49.14889144897461,-120.2611083984375,469,NA,FALSE,FALSE,55,55,10
08NL050,HEDLEY CREEK NEAR THE MOUTH,BC,2,ACTIVE,NA,49.36418914794922,-120.06874084472656,388,NA,FALSE,TRUE,906,647,10
08NL051,HAYES CREEK BELOW SHINISH CREEK,BC,2,DISCONTINUED,NA,49.66749954223633,-120.3027801513672,112,NA,FALSE,FALSE,55,55,10
08NL052,CHAIN LAKE AT THE OUTLET,BC,2,DISCONTINUED,NA,49.69110870361328,-120.28028106689452,NA,NA,FALSE,FALSE,55,55,10
08NL053,SUMMERS CREEK NEAR THE MOUTH,BC,2,DISCONTINUED,NA,49.5352783203125,-120.5152816772461,NA,NA,FALSE,FALSE,55,55,10
08NL054,SUMMERS CREEK BELOW DILLARD CREEK,BC,2,DISCONTINUED,NA,49.76472091674805,-120.49667358398438,123,NA,FALSE,FALSE,NA,NA,10
08NL056,ALLISON CREEK ABOVE SUMMERS CREEK,BC,2,DISCONTINUED,NA,49.535831451416016,-120.51805877685548,207,NA,FALSE,FALSE,55,55,10
08NL057,ALLISON CREEK AT OUTLET OF ALLISON LAKE,BC,2,DISCONTINUED,NA,49.68111038208008,-120.6050033569336,76.0999984741211,NA,FALSE,FALSE,55,55,10
08NL058,ALLISON LAKE NEAR PRINCETON,BC,2,DISCONTINUED,NA,49.681671142578125,-120.60417175292967,NA,NA,FALSE,FALSE,55,55,10
08NL059,OTTER LAKE NEAR TULAMEEN,BC,2,DISCONTINUED,NA,49.55083084106445,-120.75556182861328,NA,NA,FALSE,FALSE,NA,NA,10
08NL060,OTTER CREEK BELOW SPEARING CREEK,BC,2,DISCONTINUED,NA,49.76805877685547,-120.77082824707033,409,NA,FALSE,FALSE,NA,NA,10
08NL061,DAVIS LAKE NEAR THALIA,BC,2,DISCONTINUED,NA,49.85778045654297,-120.72638702392578,NA,NA,FALSE,FALSE,55,55,10
08NL062,SIMILKAMEEN RIVER BELOW CHUWANTEN CREEK,BC,2,DISCONTINUED,NA,49.057498931884766,-120.72666931152344,355,NA,FALSE,FALSE,55,55,10
08NL064,LORNE LAKE NEAR PRINCETON,BC,2,DISCONTINUED,NA,49.40499877929688,-120.41471862792967,NA,NA,FALSE,FALSE,55,55,10
08NL065,NICKEL PLATE LAKE NEAR HEDLEY,BC,2,DISCONTINUED,NA,49.39527893066406,-119.9619369506836,NA,NA,FALSE,FALSE,55,55,10
08NL067,TULAMEEN RIVER NEAR TULAMEEN,BC,2,DISCONTINUED,NA,49.54056167602539,-120.8000030517578,619,NA,FALSE,FALSE,55,55,10
08NL068,NICKEL PLATE RESERVOIR OUTFLOW,BC,2,DISCONTINUED,NA,49.394168853759766,-119.96639251708984,6.730000019073486,NA,FALSE,FALSE,55,55,10
08NL069,PASAYTEN RIVER ABOVE CALCITE CREEK,BC,2,ACTIVE,NA,49.09893035888672,-120.5793685913086,566,NA,FALSE,FALSE,647,647,10
08NL070,SIMILKAMEEN RIVER ABOVE GOODFELLOW CREEK,BC,2,ACTIVE,NA,49.09410095214844,-120.67254638671876,408,NA,TRUE,FALSE,647,647,10
08NL071,TULAMEEN RIVER BELOW VUICH CREEK,BC,2,ACTIVE,NA,49.46567916870117,-120.97891235351562,253,NA,FALSE,TRUE,647,647,10
08NL072,ASHNOLA RIVER ABOVE YOUNG CREEK,BC,2,DISCONTINUED,NA,49.13417053222656,-120.290283203125,NA,NA,FALSE,FALSE,55,55,10
08NL074,LITTLE MUDDY CREEK BELOW LIGHTNING LAKE,BC,2,DISCONTINUED,NA,49.0625,-120.8166732788086,NA,NA,FALSE,FALSE,55,55,10
08NL075,SIMILKAMEEN RIVER ABOVE MEMALOOSE CREEK,BC,2,DISCONTINUED,NA,49.11611175537109,-120.83528137207033,NA,NA,FALSE,FALSE,55,55,10
08NL076,EWART CREEK NEAR CATHEDRAL PARK,BC,2,ACTIVE,NA,49.13249969482422,-120.03781127929688,NA,NA,FALSE,TRUE,55,647,10
08NM001,OKANAGAN RIVER NEAR FAIRVIEW,BC,2,DISCONTINUED,NA,49.1361083984375,-119.5777816772461,NA,NA,FALSE,FALSE,NA,NA,NA
08NM002,OKANAGAN RIVER AT OKANAGAN FALLS,BC,2,ACTIVE,NA,49.34204864501953,-119.58040618896484,6720,NA,FALSE,TRUE,55,647,10
08NM003,LAMBLY CREEK NEAR THE MOUTH,BC,2,DISCONTINUED,NA,49.92778015136719,-119.51055908203124,272,NA,FALSE,FALSE,NA,NA,10
08NM004,KLO CREEK NEAR KELOWNA,BC,2,DISCONTINUED,NA,49.81666946411133,-119.3625030517578,77.69999694824219,NA,FALSE,FALSE,NA,NA,10
08NM005,MCLEAN CREEK NEAR OKANAGAN FALLS,BC,2,DISCONTINUED,NA,49.3466682434082,-119.52306365966795,20.700000762939453,NA,FALSE,FALSE,NA,NA,NA
08NM006,SHUTTLEWORTH CREEK NEAR OKANAGAN FALLS,BC,2,DISCONTINUED,NA,49.33055877685547,-119.5152816772461,85.19999694824219,NA,FALSE,FALSE,NA,NA,NA
08NM007,CHUTE CREEK NEAR NARAMATA,BC,2,DISCONTINUED,NA,49.67778015136719,-119.53333282470705,32.400001525878906,NA,FALSE,FALSE,NA,NA,NA
08NM008,VERNON CREEK ABOVE DIVERSIONS,BC,2,DISCONTINUED,NA,50.02000045776367,-119.40110778808594,90.6999969482422,NA,FALSE,FALSE,NA,NA,NA
08NM009,VERNON CREEK AT INLET TO WOOD LAKE,BC,2,DISCONTINUED,NA,50.0494384765625,-119.4055633544922,151,NA,FALSE,FALSE,NA,NA,10
08NM010,HYDRAULIC CREEK NEAR THE MOUTH,BC,2,DISCONTINUED,NA,49.84056091308594,-119.3324966430664,89.5999984741211,NA,FALSE,FALSE,NA,NA,10
08NM011,HYDRAULIC CREEK AT OUTLET OF MCCULLOCH RESERVOIR,BC,2,DISCONTINUED,NA,49.78361129760742,-119.18444061279295,NA,NA,FALSE,FALSE,55,55,10
08NM012,INKANEEP CREEK NEAR OLIVER (LOWER STATION),BC,2,DISCONTINUED,NA,49.11666870117188,-119.49166870117188,164,NA,FALSE,FALSE,NA,NA,10
08NM013,JACK CREEK AT THE MOUTH,BC,2,DISCONTINUED,NA,49.81806182861328,-119.74861145019533,40.400001525878906,NA,FALSE,FALSE,NA,NA,NA
08NM014,MCDOUGALL CREEK NEAR WESTBANK,BC,2,DISCONTINUED,NA,49.87916946411133,-119.5888900756836,38.900001525878906,NA,FALSE,FALSE,NA,NA,10
08NM015,VASEUX CREEK ABOVE DUTTON CREEK,BC,2,DISCONTINUED,NA,49.2622184753418,-119.4741668701172,255,NA,FALSE,FALSE,NA,NA,10
08NM016,MISSION CREEK NEAR RUTLAND,BC,2,DISCONTINUED,NA,49.85221862792969,-119.33721923828124,622,NA,FALSE,FALSE,NA,NA,NA
08NM017,BELGO CREEK NEAR RUTLAND,BC,2,DISCONTINUED,NA,50.00278091430664,-119.07833099365234,38.900001525878906,NA,FALSE,FALSE,NA,NA,NA
08NM018,HILDA CREEK NEAR RUTLAND,BC,2,DISCONTINUED,NA,50.00333023071289,-119.0749969482422,18.100000381469727,NA,FALSE,FALSE,NA,NA,10
08NM020,B.X. CREEK ABOVE VERNON INTAKE,BC,2,DISCONTINUED,NA,50.30083084106445,-119.20832824707033,55.70000076293945,NA,FALSE,FALSE,55,647,10
08NM021,VERNON CREEK AT VERNON,BC,2,DISCONTINUED,NA,50.2611083984375,-119.27027893066406,593,NA,FALSE,FALSE,NA,NA,NA
08NM022,VERNON CREEK AT OUTLET OF SWALWELL LAKE,BC,2,DISCONTINUED,NA,50.043060302734375,-119.24305725097656,62.400001525878906,NA,FALSE,FALSE,55,647,10
08NM023,DARKE CREEK NORTHWEST FORK,BC,2,DISCONTINUED,NA,49.71110916137695,-119.86666870117188,13.199999809265137,NA,FALSE,FALSE,NA,NA,10
08NM024,EQUESIS CREEK NEAR VERNON,BC,2,DISCONTINUED,NA,50.30944061279297,-119.43778228759766,179,NA,FALSE,FALSE,NA,NA,NA
08NM025,DARKE CREEK AT MEADOW VALLEY,BC,2,DISCONTINUED,NA,49.66556167602539,-119.8083267211914,54.900001525878906,NA,FALSE,FALSE,NA,NA,10
08NM026,KELOWNA CREEK NEAR RUTLAND (UPPER STATION),BC,2,DISCONTINUED,NA,49.98611068725586,-119.35333251953124,67.30000305175781,NA,FALSE,FALSE,NA,NA,NA
08NM028,OYAMA CREEK OYAMA DIVERSION,BC,2,DISCONTINUED,NA,50.11528015136719,-119.33055877685548,NA,NA,FALSE,FALSE,NA,NA,NA
08NM029,PEACHLAND CREEK NEAR PEACHLAND,BC,2,DISCONTINUED,NA,49.755001068115234,-119.8133316040039,122,NA,FALSE,FALSE,NA,NA,NA
08NM030,PEACHLAND CREEK MUNICIPAL IRRIGATION DIVERSION,BC,2,DISCONTINUED,NA,49.75777816772461,-119.81610870361328,NA,NA,FALSE,FALSE,NA,NA,10
08NM031,PENTICTON CREEK BELOW DIVERSION,BC,2,DISCONTINUED,NA,49.4900016784668,-119.55999755859376,NA,NA,FALSE,FALSE,NA,NA,10
08NM032,PENTICTON CREEK MAIN DIVERSION,BC,2,DISCONTINUED,NA,49.49166870117188,-119.55972290039062,NA,NA,FALSE,FALSE,NA,NA,10
08NM033,POWERS CREEK ABOVE WESTBANK DIVERSION,BC,2,DISCONTINUED,NA,49.85860824584961,-119.67028045654295,128,NA,FALSE,FALSE,NA,NA,10
08NM034,POWERS CREEK WESTBANK DIVERSION,BC,2,DISCONTINUED,NA,49.85417175292969,-119.66722106933594,NA,NA,FALSE,FALSE,NA,NA,NA
08NM035,BELLEVUE CREEK NEAR OKANAGAN MISSION,BC,2,DISCONTINUED,NA,49.79389190673828,-119.46083068847656,73.30000305175781,NA,FALSE,FALSE,NA,NA,10
08NM036,SCOTTY CREEK NEAR RUTLAND,BC,2,DISCONTINUED,NA,49.93138885498047,-119.33332824707033,35,NA,FALSE,FALSE,NA,NA,NA
08NM037,SHATFORD CREEK NEAR PENTICTON,BC,2,ACTIVE,NA,49.42745971679688,-119.75154876708984,101,NA,FALSE,TRUE,647,647,10
08NM038,SHINGLE CREEK ABOVE KALEDEN DIVERSION,BC,2,DISCONTINUED,NA,49.51028060913086,-119.79499816894533,44.79999923706055,NA,FALSE,FALSE,NA,NA,10
08NM039,HYDRAULIC CREEK DIVERSION NEAR KELOWNA,BC,2,DISCONTINUED,NA,49.83332824707031,-119.3499984741211,NA,NA,FALSE,FALSE,NA,NA,NA
08NM040,HYDRAULIC CREEK SOUTHEAST KELOWNA DIVERSION,BC,2,DISCONTINUED,NA,49.82638931274414,-119.37110900878906,NA,NA,FALSE,FALSE,NA,NA,NA
08NM041,TREPANIER CREEK NEAR PEACHLAND,BC,2,DISCONTINUED,NA,49.82582092285156,-119.78701782226562,182,NA,FALSE,FALSE,906,647,10
08NM042,TROUT CREEK NEAR SUMMERLAND,BC,2,DISCONTINUED,NA,49.570831298828125,-119.6500015258789,756,NA,FALSE,FALSE,NA,NA,NA
